ID_UNIDADE;ID_UNIDADE_RESPONSAVEL;NOME;SIGLA;NOME_COMPLETO;SETOR
745;744;LIN - COORD DE APOIO AO ENSINO;LIN;CAMPUS LINHARES;COORD DE APOIO AO ENSINO
748;744;LIN - COORD DE ATENDIM MULTIDISCIPLINAR;LIN;CAMPUS LINHARES;COORD DE ATENDIM MULTIDISCIPLINAR
746;744;LIN - COORD DE BIBLIOTECA;LIN;CAMPUS LINHARES;COORD DE BIBLIOTECA
710;708;LIN - COORD DE CADASTRO E BENEFICIOS;LIN;CAMPUS LINHARES;COORD DE CADASTRO E BENEFICIOS
707;703;LIN - COORD DE COMUNIC SOCIAL E EVENTOS;LIN;CAMPUS LINHARES;COORD DE COMUNIC SOCIAL E EVENTOS
717;714;LIN - COORD DE CONTABILIDADE;LIN;CAMPUS LINHARES;COORD DE CONTABILIDADE
726;724;LIN - COORD DE CURSOS E PROGRAMAS DE POS-GRAD;LIN;CAMPUS LINHARES;COORD DE CURSOS E PROGRAMAS DE POS-GRAD
721;714;LIN - COORD DE ENG E MANUT;LIN;CAMPUS LINHARES;COORD DE ENG E MANUT
716;714;LIN - COORD DE EXEC ORC E FIN;LIN;CAMPUS LINHARES;COORD DE EXEC ORC E FIN
728;724;LIN - COORD DE EXTENSAO;LIN;CAMPUS LINHARES;COORD DE EXTENSAO
739;737;LIN - COORD DE FORMACAO GERAL;LIN;CAMPUS LINHARES;COORD DE FORMACAO GERAL
718;714;LIN - COORD DE GESTAO DE CONTRATOS;LIN;CAMPUS LINHARES;COORD DE GESTAO DE CONTRATOS
742;737;LIN - COORD DE GESTAO PEDAGOGICA;LIN;CAMPUS LINHARES;COORD DE GESTAO PEDAGOGICA
729;724;LIN - COORD DE INTEG CAMPUS-COMUNIDADE;LIN;CAMPUS LINHARES;COORD DE INTEG CAMPUS-COMUNIDADE
734;724;LIN - COORD DE LABORATORIOS;LIN;CAMPUS LINHARES;COORD DE LABORATORIOS
712;708;LIN - COORD DE LEGISL E NORMAS DE PESSOAL;LIN;CAMPUS LINHARES;COORD DE LEGISL E NORMAS DE PESSOAL
719;714;LIN - COORD DE LICITACOES E COMPRAS;LIN;CAMPUS LINHARES;COORD DE LICITACOES E COMPRAS
711;708;LIN - COORD DE PAGAMENTO DE PESSOAS;LIN;CAMPUS LINHARES;COORD DE PAGAMENTO DE PESSOAS
725;724;LIN - COORD DE PESQUISA;LIN;CAMPUS LINHARES;COORD DE PESQUISA
738;737;LIN - COORD DE PLANEJ ACADEMICO;LIN;CAMPUS LINHARES;COORD DE PLANEJ ACADEMICO
715;714;LIN - COORD DE PROTOCOLO E ARQUIVO;LIN;CAMPUS LINHARES;COORD DE PROTOCOLO E ARQUIVO
747;744;LIN - COORD DE RECURSOS DIDATICOS;LIN;CAMPUS LINHARES;COORD DE RECURSOS DIDATICOS
743;737;LIN - COORD DE REGISTRO ACADEMICO;LIN;CAMPUS LINHARES;COORD DE REGISTRO ACADEMICO
709;708;LIN - COORD DE SELECAO E DESENV DE PESSOAS;LIN;CAMPUS LINHARES;COORD DE SELECAO E DESENV DE PESSOAS
720;714;LIN - COORD DE SERV AUX E TRANSP;LIN;CAMPUS LINHARES;COORD DE SERV AUX E TRANSP
706;703;LIN - COORD DE TI;LIN;CAMPUS LINHARES;COORD DE TI
1292;737;LIN - COORD DO CURSO SUP DE ENG DE CONT E AUTOM;LIN;CAMPUS LINHARES;COORD DO CURSO SUP DE ENG DE CONT E AUTOM
740;737;LIN - COORD DO CURSO TEC EM ADM;LIN;CAMPUS LINHARES;COORD DO CURSO TEC EM ADM
741;737;LIN - COORD DO CURSO TEC EM AUTOMACAO IND;LIN;CAMPUS LINHARES;COORD DO CURSO TEC EM AUTOMACAO IND
714;713;LIN - COORD GERAL DE ADM, ORC E FIN;LIN;CAMPUS LINHARES;COORD GERAL DE ADM, ORC E FIN
744;735;LIN - COORD GERAL DE ASSIS A COMUNIDADE;LIN;CAMPUS LINHARES;COORD GERAL DE ASSIS A COMUNIDADE
737;735;LIN - COORD GERAL DE ENSINO;LIN;CAMPUS LINHARES;COORD GERAL DE ENSINO
708;703;LIN - COORD GERAL DE GESTAO DE PESSOAS;LIN;CAMPUS LINHARES;COORD GERAL DE GESTAO DE PESSOAS
713;703;LIN - DIR DE ADM E PLANEJ;LIN;CAMPUS LINHARES;DIR DE ADM E PLANEJ
735;703;LIN - DIR DE ENSINO;LIN;CAMPUS LINHARES;DIR DE ENSINO
724;703;LIN - Dir de Pesq, Pos-Grad e Ext;LIN;CAMPUS LINHARES;Dir de Pesq, Pos-Grad e Ext
703;702;LIN - Diretoria Geral LINHARES;LIN;CAMPUS LINHARES;Diretoria Geral LINHARES
731;729;LIN - EXTENSAO COMUNITARIA;LIN;CAMPUS LINHARES;EXTENSAO COMUNITARIA
733;729;LIN - EXTENSAO TECNOLOGICA;LIN;CAMPUS LINHARES;EXTENSAO TECNOLOGICA
704;703;LIN - GABINETE DO DG LINHARES;LIN;CAMPUS LINHARES;GABINETE DO DG LINHARES
730;729;LIN - INTEGRACAO ESTAGIO-EMPRESA;LIN;CAMPUS LINHARES;INTEGRACAO ESTAGIO-EMPRESA
722;721;LIN - OBRAS E MANUTENCAO;LIN;CAMPUS LINHARES;OBRAS E MANUTENCAO
727;724;LIN - POLO/NUCLEO DE EDUC AMB;LIN;CAMPUS LINHARES;POLO/NUCLEO DE EDUC AMB
736;735;LIN - PROTOCOLO ACADEMICO;LIN;CAMPUS LINHARES;PROTOCOLO ACADEMICO
732;729;LIN - RELACOES EMPRESARIAIS;LIN;CAMPUS LINHARES;RELACOES EMPRESARIAIS
800;798;MON - AUDITORIA INTERNA;MON;CAMPUS MONTANHA;AUDITORIA INTERNA
820;819;MON - COORD DE AGRICULTURA;MON;CAMPUS MONTANHA;COORD DE AGRICULTURA
822;819;MON - COORD DE AGROINDUSTRIA;MON;CAMPUS MONTANHA;COORD DE AGROINDUSTRIA
818;809;MON - COORD DE ALMOXARIFADO E PATRIMONIO;MON;CAMPUS MONTANHA;COORD DE ALMOXARIFADO E PATRIMONIO
844;843;MON - COORD DE APOIO AO ENSINO;MON;CAMPUS MONTANHA;COORD DE APOIO AO ENSINO
847;843;MON - COORD DE ATEND MULTIDISCIPLINAR;MON;CAMPUS MONTANHA;COORD DE ATEND MULTIDISCIPLINAR
845;843;MON - COORD DE BIBLIOTECA;MON;CAMPUS MONTANHA;COORD DE BIBLIOTECA
805;803;MON - COORD DE CADASTRO E BENEFICIOS;MON;CAMPUS MONTANHA;COORD DE CADASTRO E BENEFICIOS
802;798;MON - COORD DE COMUNIC SOCIAL E EVENTOS;MON;CAMPUS MONTANHA;COORD DE COMUNIC SOCIAL E EVENTOS
812;809;MON - COORD DE CONTABILIDADE;MON;CAMPUS MONTANHA;COORD DE CONTABILIDADE
825;823;MON - COORD DE CURSOS E PROGRAMAS DE POS-GRAD;MON;CAMPUS MONTANHA;COORD DE CURSOS E PROGRAMAS DE POS-GRAD
816;809;MON - COORD DE ENG E MANUT;MON;CAMPUS MONTANHA;COORD DE ENG E MANUT
811;809;MON - COORD DE EXEC ORC E FIN;MON;CAMPUS MONTANHA;COORD DE EXEC ORC E FIN
827;823;MON - COORD DE EXTENSAO;MON;CAMPUS MONTANHA;COORD DE EXTENSAO
838;836;MON - COORD DE FORMACAO GERAL;MON;CAMPUS MONTANHA;COORD DE FORMACAO GERAL
813;809;MON - COORD DE GESTAO DE CONTRATOS;MON;CAMPUS MONTANHA;COORD DE GESTAO DE CONTRATOS
841;836;MON - COORD DE GESTAO PEDAGOGICA;MON;CAMPUS MONTANHA;COORD DE GESTAO PEDAGOGICA
828;823;MON - COORD DE INTEG CAMPUS-COMUNIDADE;MON;CAMPUS MONTANHA;COORD DE INTEG CAMPUS-COMUNIDADE
833;823;MON - COORD DE LABORATORIOS;MON;CAMPUS MONTANHA;COORD DE LABORATORIOS
807;803;MON - COORD DE LEGISL E NORMAS DE PESSOAL;MON;CAMPUS MONTANHA;COORD DE LEGISL E NORMAS DE PESSOAL
814;809;MON - COORD DE LICITACOES E COMPRAS;MON;CAMPUS MONTANHA;COORD DE LICITACOES E COMPRAS
806;803;MON - COORD DE PAGAMENTO DE PESSOAS;MON;CAMPUS MONTANHA;COORD DE PAGAMENTO DE PESSOAS
824;823;MON - COORD DE PESQUISA;MON;CAMPUS MONTANHA;COORD DE PESQUISA
837;836;MON - COORD DE PLANEJ ACADEMICO;MON;CAMPUS MONTANHA;COORD DE PLANEJ ACADEMICO
810;809;MON - COORD DE PROTOCOLO E ARQUIVO;MON;CAMPUS MONTANHA;COORD DE PROTOCOLO E ARQUIVO
846;843;MON - COORD DE RECURSOS DIDATICOS;MON;CAMPUS MONTANHA;COORD DE RECURSOS DIDATICOS
842;836;MON - COORD DE REGISTRO ACADEMICO;MON;CAMPUS MONTANHA;COORD DE REGISTRO ACADEMICO
804;803;MON - COORD DE SELECAO E DESENV DE PESSOAS;MON;CAMPUS MONTANHA;COORD DE SELECAO E DESENV DE PESSOAS
815;809;MON - COORD DE SERV AUX E TRANSP;MON;CAMPUS MONTANHA;COORD DE SERV AUX E TRANSP
801;798;MON - COORD DE TI;MON;CAMPUS MONTANHA;COORD DE TI
821;819;MON - COORD DE ZOOTECNIA;MON;CAMPUS MONTANHA;COORD DE ZOOTECNIA
839;836;MON - COORD DO CURSO TEC EM ADM;MON;CAMPUS MONTANHA;COORD DO CURSO TEC EM ADM
840;836;MON - COORD DO CURSO TEC EM AGROPECUARIA;MON;CAMPUS MONTANHA;COORD DO CURSO TEC EM AGROPECUARIA
809;808;MON - COORD GERAL DE ADM, ORC E FIN;MON;CAMPUS MONTANHA;COORD GERAL DE ADM, ORC E FIN
843;834;MON - COORD GERAL DE ASSIST A COMUNIDADE;MON;CAMPUS MONTANHA;COORD GERAL DE ASSIST A COMUNIDADE
836;834;MON - COORD GERAL DE ENSINO;MON;CAMPUS MONTANHA;COORD GERAL DE ENSINO
819;808;MON - COORD GERAL DE GESTAO DE CAMPO;MON;CAMPUS MONTANHA;COORD GERAL DE GESTAO DE CAMPO
803;798;MON - COORD GERAL DE GESTAO DE PESSOAS;MON;CAMPUS MONTANHA;COORD GERAL DE GESTAO DE PESSOAS
808;798;MON - DIR DE ADM E PLANEJ;MON;CAMPUS MONTANHA;DIR DE ADM E PLANEJ
834;798;MON - DIR DE ENSINO;MON;CAMPUS MONTANHA;DIR DE ENSINO
823;798;MON - DIR DE PESQ, POS-GRAD E EXT;MON;CAMPUS MONTANHA;DIR DE PESQ, POS-GRAD E EXT
798;797;MON - DIRETORIA GERAL MONTANHA;MON;CAMPUS MONTANHA;DIRETORIA GERAL MONTANHA
830;828;MON - EXTENSAO COMUNITARIA;MON;CAMPUS MONTANHA;EXTENSAO COMUNITARIA
832;828;MON - EXTENSAO TECNOLOGICA;MON;CAMPUS MONTANHA;EXTENSAO TECNOLOGICA
799;798;MON - GABINETE DO DG MONTANHA;MON;CAMPUS MONTANHA;GABINETE DO DG MONTANHA
829;828;MON - INTEGRACAO ESTAGIO-EMPRESA;MON;CAMPUS MONTANHA;INTEGRACAO ESTAGIO-EMPRESA
817;816;MON - OBRAS E MANUT;MON;CAMPUS MONTANHA;OBRAS E MANUT
826;823;MON - POLO/NUCLEO DE EDUC AMB;MON;CAMPUS MONTANHA;POLO/NUCLEO DE EDUC AMB
835;834;MON - PROTOCOLO ACADEMICO;MON;CAMPUS MONTANHA;PROTOCOLO ACADEMICO
831;828;MON - RELACOES EMPRESARIAIS;MON;CAMPUS MONTANHA;RELACOES EMPRESARIAIS
752;750;NOV - AUDITORIA INTERNA NV;NOV;CAMPUS NOVA VENECIA;AUDITORIA INTERNA NV
770;761;NOV - COORD DE ALMOXARIFADO E PATRIMONIO;NOV;CAMPUS NOVA VENECIA;COORD DE ALMOXARIFADO E PATRIMONIO
793;792;NOV - COORD DE APOIO AO ENSINO;NOV;CAMPUS NOVA VENECIA;COORD DE APOIO AO ENSINO
796;792;NOV - COORD DE ATEND MULTIDISCIPLINAR;NOV;CAMPUS NOVA VENECIA;COORD DE ATEND MULTIDISCIPLINAR
794;792;NOV - COORD DE BIBLIOTECA;NOV;CAMPUS NOVA VENECIA;COORD DE BIBLIOTECA
757;755;NOV - COORD DE CADASTRO E BENEFICIOS;NOV;CAMPUS NOVA VENECIA;COORD DE CADASTRO E BENEFICIOS
754;750;NOV - COORD DE COMUNIC SOCIAL E EVENTOS;NOV;CAMPUS NOVA VENECIA;COORD DE COMUNIC SOCIAL E EVENTOS
764;761;NOV - COORD DE CONTABILIDADE;NOV;CAMPUS NOVA VENECIA;COORD DE CONTABILIDADE
773;771;NOV - COORD DE CURSOS E PROGRAMAS DE POS-GRAD;NOV;CAMPUS NOVA VENECIA;COORD DE CURSOS E PROGRAMAS DE POS-GRAD
768;761;NOV - COORD DE ENG E MANUT;NOV;CAMPUS NOVA VENECIA;COORD DE ENG E MANUT
763;761;NOV - COORD DE EXEC ORC E FIN;NOV;CAMPUS NOVA VENECIA;COORD DE EXEC ORC E FIN
775;771;NOV - COORD DE EXTENSAO;NOV;CAMPUS NOVA VENECIA;COORD DE EXTENSAO
786;784;NOV - COORD DE FORMACAO GERAL;NOV;CAMPUS NOVA VENECIA;COORD DE FORMACAO GERAL
765;761;NOV - COORD DE GESTAO DE CONTRATOS;NOV;CAMPUS NOVA VENECIA;COORD DE GESTAO DE CONTRATOS
790;784;NOV - COORD DE GESTAO PEDAGOGICA;NOV;CAMPUS NOVA VENECIA;COORD DE GESTAO PEDAGOGICA
776;771;NOV - COORD DE INTEG CAMPUS-COMUNIDADE;NOV;CAMPUS NOVA VENECIA;COORD DE INTEG CAMPUS-COMUNIDADE
781;771;NOV - COORD DE LABORATORIOS;NOV;CAMPUS NOVA VENECIA;COORD DE LABORATORIOS
759;755;NOV - COORD DE LEGISL E NORMAS DE PESSOAL;NOV;CAMPUS NOVA VENECIA;COORD DE LEGISL E NORMAS DE PESSOAL
766;761;NOV - COORD DE LICITACOES E COMPRAS;NOV;CAMPUS NOVA VENECIA;COORD DE LICITACOES E COMPRAS
758;755;NOV - COORD DE PAGAMENTO DE PESSOAS;NOV;CAMPUS NOVA VENECIA;COORD DE PAGAMENTO DE PESSOAS
772;771;NOV - COORD DE PESQUISA;NOV;CAMPUS NOVA VENECIA;COORD DE PESQUISA
785;784;NOV - COORD DE PLANEJ ACADEMICO;NOV;CAMPUS NOVA VENECIA;COORD DE PLANEJ ACADEMICO
762;761;NOV - COORD DE PROTOCOLO E ARQUIVO;NOV;CAMPUS NOVA VENECIA;COORD DE PROTOCOLO E ARQUIVO
795;792;NOV - COORD DE RECUSOS DIDATICOS;NOV;CAMPUS NOVA VENECIA;COORD DE RECUSOS DIDATICOS
791;784;NOV - COORD DE REGISTRO ACADEMICO;NOV;CAMPUS NOVA VENECIA;COORD DE REGISTRO ACADEMICO
756;755;NOV - COORD DE SELECAO E DESENV DE PESSOAS;NOV;CAMPUS NOVA VENECIA;COORD DE SELECAO E DESENV DE PESSOAS
767;761;NOV - COORD DE SERV AUX E TRANSPORTE;NOV;CAMPUS NOVA VENECIA;COORD DE SERV AUX E TRANSPORTE
753;750;NOV - COORD DE TI;NOV;CAMPUS NOVA VENECIA;COORD DE TI
787;784;NOV - COORD DO CURSO DE LICENC EM GEO;NOV;CAMPUS NOVA VENECIA;COORD DO CURSO DE LICENC EM GEO
788;784;NOV - COORD DO CURSO TEC EM EDIFICACOES;NOV;CAMPUS NOVA VENECIA;COORD DO CURSO TEC EM EDIFICACOES
1285;784;NOV - COORD DO CURSO TEC EM MEIO AMBIENTE;NOV;CAMPUS NOVA VENECIA;COORD DO CURSO TEC EM MEIO AMBIENTE
789;784;NOV - COORD DO CURSO TEC EM MINERACAO;NOV;CAMPUS NOVA VENECIA;COORD DO CURSO TEC EM MINERACAO
761;760;NOV - COORD GERAL DE ADM, ORC E FIN;NOV;CAMPUS NOVA VENECIA;COORD GERAL DE ADM, ORC E FIN
792;782;NOV - COORD GERAL DE ASSIS A COMUNIDADE;NOV;CAMPUS NOVA VENECIA;COORD GERAL DE ASSIS A COMUNIDADE
784;782;NOV - COORD GERAL DE ENSINO;NOV;CAMPUS NOVA VENECIA;COORD GERAL DE ENSINO
755;750;NOV - COORD GERAL DE GESTAO DE PESSOAS;NOV;CAMPUS NOVA VENECIA;COORD GERAL DE GESTAO DE PESSOAS
760;750;NOV - DIR DE ADM E PLANEJ;NOV;CAMPUS NOVA VENECIA;DIR DE ADM E PLANEJ
782;750;NOV - DIR DE ENSINO;NOV;CAMPUS NOVA VENECIA;DIR DE ENSINO
771;750;NOV - DIR DE PESQ, POS-GRAD E EXT;NOV;CAMPUS NOVA VENECIA;DIR DE PESQ, POS-GRAD E EXT
750;749;NOV - DIRETORIA GERAL NV;NOV;CAMPUS NOVA VENECIA;DIRETORIA GERAL NV
778;776;NOV - EXTENSAO COMUNITARIA;NOV;CAMPUS NOVA VENECIA;EXTENSAO COMUNITARIA
780;776;NOV - EXTENSAO TECNOLOGICA;NOV;CAMPUS NOVA VENECIA;EXTENSAO TECNOLOGICA
751;750;NOV - GABINETE DO DG NOVA VENECIA;NOV;CAMPUS NOVA VENECIA;GABINETE DO DG NOVA VENECIA
777;776;NOV - INTEGRACAO ESTAGIO-EMPRESA;NOV;CAMPUS NOVA VENECIA;INTEGRACAO ESTAGIO-EMPRESA
769;768;NOV - OBRAS E MANUT;NOV;CAMPUS NOVA VENECIA;OBRAS E MANUT
774;771;NOV - POLO/NUCLEO DE EDUC AMB;NOV;CAMPUS NOVA VENECIA;POLO/NUCLEO DE EDUC AMB
783;782;NOV - PROTOCOLO ACADEMICO;NOV;CAMPUS NOVA VENECIA;PROTOCOLO ACADEMICO
779;776;NOV - RELACOES EMPRESARIAIS;NOV;CAMPUS NOVA VENECIA;RELACOES EMPRESARIAIS
851;849;PIU - AUDITORIA INTERNA PIUMA;PIU;CAMPUS PIUMA;AUDITORIA INTERNA PIUMA
869;860;PIU - COORD DE ALMOXARIFADO E PATRIMONIO;PIU;CAMPUS PIUMA;COORD DE ALMOXARIFADO E PATRIMONIO
893;892;PIU - COORD DE APOIO AO ENSINO;PIU;CAMPUS PIUMA;COORD DE APOIO AO ENSINO
896;892;PIU - COORD DE ATEND MULTIDISCIPLINAR;PIU;CAMPUS PIUMA;COORD DE ATEND MULTIDISCIPLINAR
894;892;PIU - COORD DE BIBLIOTECA;PIU;CAMPUS PIUMA;COORD DE BIBLIOTECA
856;854;PIU - COORD DE CADASTRO E BENEFICIOS;PIU;CAMPUS PIUMA;COORD DE CADASTRO E BENEFICIOS
853;849;PIU - COORD DE COMUNIC SOCIAL E EVENTOS;PIU;CAMPUS PIUMA;COORD DE COMUNIC SOCIAL E EVENTOS
863;860;PIU - COORD DE CONTABILIDADE;PIU;CAMPUS PIUMA;COORD DE CONTABILIDADE
872;870;PIU - COORD DE CURSOS E PROGRAMAS DE POS-GRAD;PIU;CAMPUS PIUMA;COORD DE CURSOS E PROGRAMAS DE POS-GRAD
867;860;PIU - COORD DE ENG E MANUT;PIU;CAMPUS PIUMA;COORD DE ENG E MANUT
862;860;PIU - COORD DE EXEC ORC E FIN;PIU;CAMPUS PIUMA;COORD DE EXEC ORC E FIN
874;870;PIU - COORD DE EXTENSAO;PIU;CAMPUS PIUMA;COORD DE EXTENSAO
885;883;PIU - COORD DE FORMACAO GERAL;PIU;CAMPUS PIUMA;COORD DE FORMACAO GERAL
864;860;PIU - COORD DE GESTAO DE CONTRATOS;PIU;CAMPUS PIUMA;COORD DE GESTAO DE CONTRATOS
890;883;PIU - COORD DE GESTAO PEDAGOGICA;PIU;CAMPUS PIUMA;COORD DE GESTAO PEDAGOGICA
875;870;PIU - COORD DE INTEG CAMPUS-COMUNIDADE;PIU;CAMPUS PIUMA;COORD DE INTEG CAMPUS-COMUNIDADE
880;870;PIU - COORD DE LABORATORIOS;PIU;CAMPUS PIUMA;COORD DE LABORATORIOS
858;854;PIU - COORD DE LEGISL E NORMAS DE PESSOAL;PIU;CAMPUS PIUMA;COORD DE LEGISL E NORMAS DE PESSOAL
865;860;PIU - COORD DE LICITACOES E COMPRAS;PIU;CAMPUS PIUMA;COORD DE LICITACOES E COMPRAS
857;854;PIU - COORD DE PAGAMENTO DE PESSOAS;PIU;CAMPUS PIUMA;COORD DE PAGAMENTO DE PESSOAS
871;870;PIU - COORD DE PESQ;PIU;CAMPUS PIUMA;COORD DE PESQ
884;883;PIU - COORD DE PLANEJ ACADEMICO;PIU;CAMPUS PIUMA;COORD DE PLANEJ ACADEMICO
861;860;PIU - COORD DE PROTOCOLO E ARQUIVO;PIU;CAMPUS PIUMA;COORD DE PROTOCOLO E ARQUIVO
895;892;PIU - COORD DE RECURSOS DIDATICOS;PIU;CAMPUS PIUMA;COORD DE RECURSOS DIDATICOS
891;883;PIU - COORD DE REGISTRO ACADEMICO;PIU;CAMPUS PIUMA;COORD DE REGISTRO ACADEMICO
855;854;PIU - COORD DE SELECAO E DESENV DE PESSOAS;PIU;CAMPUS PIUMA;COORD DE SELECAO E DESENV DE PESSOAS
866;860;PIU - COORD DE SERV AUX E TRANSP;PIU;CAMPUS PIUMA;COORD DE SERV AUX E TRANSP
852;849;PIU - COORD DE TI;PIU;CAMPUS PIUMA;COORD DE TI
886;883;PIU - COORD DO CURSO DE ENG DE PESCA;PIU;CAMPUS PIUMA;COORD DO CURSO DE ENG DE PESCA
887;883;PIU - COORD DO CURSO TEC EM AQUICULTURA;PIU;CAMPUS PIUMA;COORD DO CURSO TEC EM AQUICULTURA
888;883;PIU - COORD DO CURSO TEC EM PESCA;PIU;CAMPUS PIUMA;COORD DO CURSO TEC EM PESCA
889;883;PIU - COORD DO CURSO TEC EM PROC DE PESCADO;PIU;CAMPUS PIUMA;COORD DO CURSO TEC EM PROC DE PESCADO
860;859;PIU - COORD GERAL DE ADM, ORC E FIN;PIU;CAMPUS PIUMA;COORD GERAL DE ADM, ORC E FIN
892;881;PIU - COORD GERAL DE ASSIST A COMUNIDADE;PIU;CAMPUS PIUMA;COORD GERAL DE ASSIST A COMUNIDADE
883;881;PIU - COORD GERAL DE ENSINO;PIU;CAMPUS PIUMA;COORD GERAL DE ENSINO
854;849;PIU - COOR GERAL DE GESTAO DE PESSOAS;PIU;CAMPUS PIUMA;COOR GERAL DE GESTAO DE PESSOAS
859;849;PIU - DIR DE ADM E PLANEJ;PIU;CAMPUS PIUMA;DIR DE ADM E PLANEJ
881;849;PIU - DIR DE ENSINO;PIU;CAMPUS PIUMA;DIR DE ENSINO
870;849;PIU - DIR DE PESQ, POS-GRAD E EXT;PIU;CAMPUS PIUMA;DIR DE PESQ, POS-GRAD E EXT
849;848;PIU - DIRETORIA GERAL PIUMA;PIU;CAMPUS PIUMA;DIRETORIA GERAL PIUMA
877;875;PIU - EXTENSAO COMUNITARIA;PIU;CAMPUS PIUMA;EXTENSAO COMUNITARIA
879;875;PIU - EXTENSAO TECNOLOGICA;PIU;CAMPUS PIUMA;EXTENSAO TECNOLOGICA
850;849;PIU - GABINETE DG PIUMA;PIU;CAMPUS PIUMA;GABINETE DG PIUMA
876;875;PIU - INTEGRACAO ESTAGIO-EMPRESA;PIU;CAMPUS PIUMA;INTEGRACAO ESTAGIO-EMPRESA
868;867;PIU - OBRAS E MANUT;PIU;CAMPUS PIUMA;OBRAS E MANUT
873;870;PIU - POLO/NUCLEO DE EDUC AMB;PIU;CAMPUS PIUMA;POLO/NUCLEO DE EDUC AMB
882;881;PIU - PROTOCOLO ACADEMICO;PIU;CAMPUS PIUMA;PROTOCOLO ACADEMICO
878;875;PIU - RELACOES EMPRESARIAIS;PIU;CAMPUS PIUMA;RELACOES EMPRESARIAIS
143;142;REI - AGENCIA DE INOVACAO DO IFES;REI;REITORIA;AGENCIA DE INOVACAO DO IFES
1298;1293;REI - ASSESSORIA DE COMUNICACAO DO POLO DE INOVACAO;REI;REITORIA;ASSESSORIA DE COMUNICACAO DO POLO DE INOVACAO
141;140;REI - ASSESSORIA PEDAGOGICA;REI;REITORIA;ASSESSORIA PEDAGOGICA
116;115;REI - CENTRO DE REFERENCIA EM FORMACAO E EAD;REI;REITORIA;CENTRO DE REFERENCIA EM FORMACAO E EAD
162;158;REI - COORD DE DESENVOLVIMENTO DE PESSOAS;REI;REITORIA;COORD DE DESENVOLVIMENTO DE PESSOAS
153;146;REI - COORD DE INFRAESTRUTURA E SERVICOS;REI;REITORIA;COORD DE INFRAESTRUTURA E SERVICOS
151;146;REI - COORD DE PATRIMONIO, MATERIAIS E SUPRIME;REI;REITORIA;COORD DE PATRIMONIO, MATERIAIS E SUPRIME
1299;121;REI - COORD DE POS GRAD EM TEC EDUCACIONAIS;REI;REITORIA;COORD DE POS GRAD EM TEC EDUCACIONAIS
1300;121;REI - COORD DO PROG DE POS GRAD EM EDU EM CIE E MAT;REI;REITORIA;COORD DO PROG DE POS GRAD EM EDU EM CIE E MAT
163;158;REI - COORDENADORIA DE ATENCAO A SAUDE;REI;REITORIA;COORDENADORIA DE ATENCAO A SAUDE
125;121;REI - COORDENADORIA DE ATENDIMENTO MULTIDISCIP;REI;REITORIA;COORDENADORIA DE ATENDIMENTO MULTIDISCIP
124;121;REI - COORDENADORIA DE BIBLIOTECA;REI;REITORIA;COORDENADORIA DE BIBLIOTECA
160;158;REI - COORDENADORIA DE CADASTRO DE PESSOAS;REI;REITORIA;COORDENADORIA DE CADASTRO DE PESSOAS
123;121;REI - COORDENADORIA DE CURSOS;REI;REITORIA;COORDENADORIA DE CURSOS
127;126;REI - COORDENADORIA DE EXTENSAO;REI;REITORIA;COORDENADORIA DE EXTENSAO
164;158;REI - COORDENADORIA DE LEGISLACAO E NORMAS;REI;REITORIA;COORDENADORIA DE LEGISLACAO E NORMAS
150;146;REI - COORDENADORIA DE LICITACAO E COMPRAS;REI;REITORIA;COORDENADORIA DE LICITACAO E COMPRAS
161;158;REI - COORDENADORIA DE PAGAMENTO DE PESSOAS;REI;REITORIA;COORDENADORIA DE PAGAMENTO DE PESSOAS
130;126;REI - COORDENADORIA DE PESQUISA;REI;REITORIA;COORDENADORIA DE PESQUISA
152;146;REI - COORDENADORIA DE PROTOCOLO E ARQUIVOS;REI;REITORIA;COORDENADORIA DE PROTOCOLO E ARQUIVOS
159;158;REI - COORDENADORIA DE SELECAO DE PESSOAS;REI;REITORIA;COORDENADORIA DE SELECAO DE PESSOAS
1297;1293;REI - COORDENADORIA DO PFRH PI;REI;REITORIA;COORDENADORIA DO PFRH PI
139;136;REI - COORDENADORIA GERAL DE ACOES DE EXTENSAO;REI;REITORIA;COORDENADORIA GERAL DE ACOES DE EXTENSAO
118;116;REI - COORDENADORIA GERAL DE ADMINISTRACAO;REI;REITORIA;COORDENADORIA GERAL DE ADMINISTRACAO
121;116;REI - COORDENADORIA GERAL DE ENSINO;REI;REITORIA;COORDENADORIA GERAL DE ENSINO
126;116;REI - COORDENADORIA GERAL DE PESQUISA E EXTENS;REI;REITORIA;COORDENADORIA GERAL DE PESQUISA E EXTENS
103;102;REI - COORDENADORIA GERAL DE PROC SELETIVOS;REI;REITORIA;COORDENADORIA GERAL DE PROC SELETIVOS
119;116;REI - COORDENADORIA GERAL DE TEC DA INFORMACAO;REI;REITORIA;COORDENADORIA GERAL DE TEC DA INFORMACAO
120;116;REI - COORDENADORIA GERAL DE TEC EDUCACIONAIS;REI;REITORIA;COORDENADORIA GERAL DE TEC EDUCACIONAIS
147;146;REI - COORD GERAL DE CONTABILIDADE E CONTROLE;REI;REITORIA;COORD GERAL DE CONTABILIDADE E CONTROLE
148;146;REI - COORD GERAL DE EXECUCAO ORC E FIN;REI;REITORIA;COORD GERAL DE EXECUCAO ORC E FIN
